step,train_loss,train_acc,dev_loss,dev_acc
,,,0.0027575583662837744,0.99724627
,,,0.3429202735424042,0.7096948
,,,0.06480675935745239,0.9372486
,,,0.02284657396376133,0.97741246
,,,0.0016809870721772313,0.9983204
,,,3.500488042831421,0.030182648
,,,1.1654701232910156,0.31177604
,,,0.02743552252650261,0.9729374
,,,0.0014882928226143122,0.9985128
,,,0.0025692330673336983,0.9974341
,,,0.051924947649240494,0.9494001
,,,0.006193965673446655,0.9938252
,,,3.6030352115631104,0.027240913
,,,0.008070478215813637,0.991962
,,,0.0021289559081196785,0.9978733
,,,0.00844467245042324,0.99159086
,,,0.4196564853191376,0.6572726
,,,0.05071786046028137,0.9505468
,,,0.0015349523164331913,0.99846625
,,,0.003189241047948599,0.99681586
,,,0.11299984902143478,0.8931508
,,,0.0200884360820055,0.980112
,,,3.4042062759399414,0.033233184
,,,0.08196965605020523,0.92129993
,,,0.15214070677757263,0.8588674
,,,0.04817742109298706,0.9529647
,,,0.0014556775568053126,0.9985454
,,,0.09789316356182098,0.9067458
,,,0.0007753941463306546,0.9992249
,,,0.003941981587558985,0.9960658
,,,0.08760634064674377,0.9161214
,,,0.00665602320805192,0.99336606
,,,0.00871603935956955,0.99132186
,,,0.004730818327516317,0.9952803
,,,0.0037091048434376717,0.9962978
,,,0.5838133096694946,0.55776733
,,,0.29546287655830383,0.74418706
,,,0.028655385598540306,0.9717513
,,,0.01320039201527834,0.9868863
,,,0.03963472694158554,0.96114045
,,,0.43824705481529236,0.6451664
,,,2.5932908058166504,0.07477358
,,,0.0015705404803156853,0.99843067
,,,0.0006850994541309774,0.99931514
,,,0.0017702399054542184,0.99823135
,,,0.04056156799197197,0.96025
,,,0.0038202654104679823,0.99618703
,,,0.003404774935916066,0.996601
,,,0.020291363820433617,0.9799131
,,,0.14526335895061493,0.8647945
,,,0.00849597342312336,0.99154
,,,0.022432386875152588,0.97781736
,,,0.0020992164500057697,0.997903
,,,0.017978563904762268,0.9821821
,,,0.0018881603609770536,0.99811363
,,,0.026005355641245842,0.9743299
,,,0.0172489732503891,0.98289895
,,,0.010226706974208355,0.9898254
,,,0.02676677145063877,0.9735883
,,,0.1859319806098938,0.8303301
,,,0.0031890033278614283,0.9968161
,,,0.4796322286128998,0.619011
,,,0.06821659952402115,0.9340581
,,,0.02449532225728035,0.97580224
,,,0.011328893713653088,0.988735
,,,0.0038345158100128174,0.99617285
,,,0.022963082417845726,0.97729856
,,,0.003450394608080387,0.99655557
,,,0.025966908782720566,0.9743673
,,,0.010314138606190681,0.9897389
,,,0.18790583312511444,0.82869273
,,,0.1501820981502533,0.86055124
,,,0.029422195628285408,0.97100645
,,,0.014753054827451706,0.98535526
,,,0.012607633136212826,0.9874715
,,,0.06534179300069809,0.93674725
,,,0.00613413518294692,0.9938846
,,,0.03251888230443001,0.96800417
,,,0.0016767027555033565,0.9983247
,,,0.5739700794219971,0.5632847
,,,0.06715265661478043,0.93505245
,,,0.14716635644435883,0.86315036
,,,0.005827816668897867,0.99418914
,,,0.03145194426178932,0.96903753
,,,0.0015368566382676363,0.99846435
,,,0.036718737334012985,0.96394724
,,,3.0848076343536377,0.045738835
,,,0.6160792112350464,0.5400578
,,,0.10205254703760147,0.9029821
,,,0.00945920031517744,0.9905854
,,,0.0020038066431879997,0.9979982
,,,0.005774957127869129,0.9942417
,,,0.0487358495593071,0.9524327
,,,0.0024272524751722813,0.9975757
,,,0.014954366721212864,0.9851569
,,,0.010448751971125603,0.98960567
,,,0.017738744616508484,0.98241764
,,,0.13998445868492126,0.8693718
,,,0.05955458804965019,0.9421841
,,,0.02381528913974762,0.97646606
,,,0.007963573560118675,0.99206805
,,,0.01465156115591526,0.9854553
,,,0.005041980184614658,0.99497074
,,,0.2592564821243286,0.7716251
,,,0.06208211928606033,0.9398057
,,,0.003869547275826335,0.9961379
,,,0.005934594664722681,0.994083
,,,0.5418675541877747,0.581661
,,,0.04375534877181053,0.9571881
,,,0.024352464824914932,0.97594166
,,,0.029311297461390495,0.9711141
,,,0.00834348239004612,0.99169123
,,,0.012562665157020092,0.9875159
,,,0.0013296105898916721,0.9986713
,,,0.013738713227212429,0.98635525
,,,0.013224979862570763,0.98686206
,,,0.001892800792120397,0.998109
,,,0.026280242949724197,0.9740621
,,,0.07104318588972092,0.93142164
,,,0.0012511529494076967,0.9987496
,,,0.008684958331286907,0.9913526
,,,0.0012656782055273652,0.99873513
,,,0.003334915731102228,0.99667066
,,,0.004528979770839214,0.99548125
,,,0.006368343252688646,0.99365187
,,,0.0047602420672774315,0.99525106
,,,0.0007840896723791957,0.9992162
,,,0.03400729224085808,0.9665645
,,,0.0007497837068513036,0.9992505
,,,0.002436052542179823,0.99756694
,,,0.013026143424212933,0.98705834
,,,0.00300586991943419,0.99699867
,,,0.038071826100349426,0.9626438
,,,0.0016517103649675846,0.99834967
,,,0.03219272196292877,0.96831995
,,,0.031182173639535904,0.96929896
,,,0.02349710650742054,0.9767768
,,,0.0667840763926506,0.93539715
,,,0.005975714419037104,0.9940421
,,,1.2436845302581787,0.28831992
,,,0.008965002372860909,0.99107504
,,,0.0073937345296144485,0.9926335
,,,0.03147389367222786,0.96901625
,,,0.0006779517862014472,0.9993223
,,,0.08310506492853165,0.92025447
,,,0.3053986430168152,0.7368296
,,,0.0033314700704067945,0.99667406
,,,0.016441458836197853,0.98369294
,,,0.009518241509795189,0.9905269
,,,0.03905686363577843,0.961696
,,,0.006862286943942308,0.9931612
,,,0.004720140248537064,0.995291
,,,0.003971428610384464,0.99603647
,,,0.34277939796447754,0.70979476
,,,0.047172900289297104,0.95392245
,,,0.06547065079212189,0.93662655
,,,0.0027033472433686256,0.9973003
,,,0.04961379989981651,0.95159686
,,,0.0049284640699625015,0.9950837
,,,0.25173619389533997,0.7774498
,,,0.018103836104273796,0.98205906
,,,0.016659431159496307,0.98347855
,,,0.17021644115447998,0.84348226
,,,0.014666362665593624,0.9854407
,,,0.0016906267264857888,0.9983108
,,,0.07032442837953568,0.93209136
,,,0.027580607682466507,0.97279626
,,,0.0007621721015311778,0.99923813
,,,0.015015903860330582,0.9850963
,,,0.010612127371132374,0.98944396
,,,0.003177239093929529,0.9968278
,,,0.4708557724952698,0.6244676
,,,0.006724703591316938,0.9932979
,,,0.010960021987557411,0.9890998
,,,0.018512681126594543,0.9816576
,,,0.004716580733656883,0.9952945
,,,0.605018138885498,0.5460645
,,,0.05169335752725601,0.94962
,,,0.013018377125263214,0.987066
,,,0.012954010628163815,0.9871295
,,,0.008498691953718662,0.99153733
,,,0.08012813329696655,0.9229981
,,,0.0006208876147866249,0.9993793
,,,0.005252964794635773,0.9947608
,,,0.0009158230968751013,0.9990846
,,,0.006214817054569721,0.99380445
,,,0.004639100283384323,0.99537164
,,,0.4601288437843323,0.6312023
,,,0.002355421893298626,0.99764735
,,,0.06447900086641312,0.9375558
,,,0.018262220546603203,0.98190355
,,,0.20369388163089752,0.81571203
,,,0.03378027677536011,0.9667839
,,,0.007456211838871241,0.99257153
,,,0.002230182057246566,0.9977723
,,,0.018764832988381386,0.98141015
,,,0.00462521705776453,0.99538547
,,,0.008030153810977936,0.992002
,,,0.009844680316746235,0.9902036
,,,0.4503047466278076,0.6374339
,,,0.00281331199221313,0.99719065
,,,0.024729106575250626,0.97557414
,,,0.08577080070972443,0.91780454
,,,0.5814791321754456,0.5590708
,,,0.021624965593218803,0.9786072
,,,0.09220801293849945,0.9119154
,,,0.03315877169370651,0.96738493
,,,0.19276867806911469,0.8246727
,,,0.32871711254119873,0.7198466
,,,0.008846613578498363,0.9911924
,,,0.004865473136305809,0.99514633
,,,0.09944351762533188,0.9053411
,,,0.7726149559020996,0.46180388
,,,0.011528068222105503,0.98853815
,,,0.006843462120741606,0.9931799
,,,0.0013185387942939997,0.9986823
,,,0.002679450437426567,0.9973241
,,,0.08744732290506363,0.91626716
,,,3.7550368309020996,0.02339959
,,,0.012988136149942875,0.98709583
,,,0.2900010347366333,0.74826276
,,,0.0038843909278512,0.99612314
,,,0.0009365463047288358,0.9990639
,,,0.007892257533967495,0.9921388
,,,0.09081339091062546,0.9131881
,,,0.001210790709592402,0.99878997
,,,0.04621016979217529,0.95484126
,,,0.031357333064079285,0.9691292
,,,0.024065060541033745,0.9762222
,,,0.04886039346456528,0.9523141
,,,0.4947017431259155,0.6097527
,,,0.09315170347690582,0.91105527
,,,0.0020794689189642668,0.9979227
,,,0.06977014988660812,0.9326082
,,,0.0212860144674778,0.97893894
,,,0.02054026536643505,0.9796693
,,,0.03150300309062004,0.96898806
,,,0.009562993422150612,0.99048257
,,,0.004880064632743597,0.99513185
,,,0.003474866971373558,0.9965312
,,,0.06680192053318024,0.93538046
,,,0.024182824417948723,0.97610724
,,,0.01740257255733013,0.982748
,,,0.0007570500019937754,0.99924326
,,,0.0018700745422393084,0.9981317
,,,0.00237266649492085,0.9976301
,,,0.029871447011828423,0.97057027
,,,0.013153214938938618,0.98693293
,,,0.09976476430892944,0.9050503
,,,0.001833782996982336,0.9981679
,,,0.19076333940029144,0.82632816
,,,0.00768277607858181,0.99234664
,,,0.011507917195558548,0.98855805
,,,0.01105151604861021,0.9890093
,,,0.01567460037767887,0.9844476
,,,0.032981161028146744,0.9675568
,,,0.05267491564154625,0.9486884
,,,0.0040772175416350365,0.9959311
,,,0.001965021248906851,0.9980369
,,,0.07123103737831116,0.9312467
,,,0.0037182497326284647,0.99628866
,,,0.0009808497270569205,0.9990196
,,,0.00658532464876771,0.99343634
,,,0.009646587073802948,0.9903998
,,,0.023364238440990448,0.9769066
,,,0.06948872655630112,0.9328706
,,,0.02784149721264839,0.9725425
,,,0.256808340549469,0.7735165
,,,0.05278268828988075,0.9485861
,,,0.06419564038515091,0.9378215
,,,0.005287590902298689,0.99472636
,,,0.33993250131607056,0.7118184
,,,1.3152179718017578,0.26841578
,,,0.012120171450078487,0.987953
,,,0.0645914301276207,0.9374504
,,,0.004484002944082022,0.995526
,,,0.07407868653535843,0.92859864
,,,0.003952074330300093,0.9960557
,,,0.023841246962547302,0.9764407
,,,0.025414561852812767,0.97490567
,,,0.006111504975706339,0.99390715
,,,0.009057505987584591,0.99098337
,,,0.005043640732765198,0.99496907
,,,0.03269634395837784,0.9678324
,,,0.007756353821605444,0.9922736
,,,0.0497564971446991,0.9514611
,,,0.6890175342559814,0.5020691
,,,0.000653530121780932,0.9993467
,,,0.01521281898021698,0.9849023
,,,0.006464285310357809,0.99355656
,,,0.0007036832394078374,0.99929655
,,,0.025185123085975647,0.97512937
,,,0.006274998188018799,0.9937447
,,,0.0018162912456318736,0.99818534
,,,0.0028518266044557095,0.9971522
,,,0.009610812179744244,0.99043524
,,,0.006039464846253395,0.99397874
,,,0.004654525779187679,0.99535626
,,,0.013644407503306866,0.9864482
,,,0.08245980739593506,0.9208484
,,,0.010442735627293587,0.9896116
,,,0.3707844018936157,0.69019276
,,,0.0004059444472659379,0.99959415
,,,0.006503251381218433,0.9935179
,,,0.01712617091834545,0.98301965
,,,0.10911086946725845,0.896631
,,,0.013217332772910595,0.98686963
,,,0.03241029009222984,0.9681093
,,,0.03615804389119148,0.96448785
,,,0.0025304697919636965,0.9974727
,,,0.022473767399787903,0.9777769
,,,0.005984246265143156,0.99403363
,,,0.059560541063547134,0.9421785
,,,0.0013584204716607928,0.9986425
,,,0.0033403809648007154,0.9966652
,,,0.01718769036233425,0.98295915
,,,0.0009542917250655591,0.99904615
,,,0.0006185048841871321,0.99938166
,,,0.0034652443137019873,0.9965407
,,,0.009855776093900204,0.99019265
,,,0.0031351721845567226,0.99686974
,,,0.023224715143442154,0.9770429
,,,0.0008541273418813944,0.9991462
,,,0.06315471231937408,0.9387982
,,,0.0011195826809853315,0.99888104
,,,0.005832794588059187,0.9941842
,,,0.00382121535949409,0.9961861
,,,0.18702998757362366,0.82941884
,,,0.0024917051196098328,0.9975114
,,,0.006825820542871952,0.99319744
,,,0.023559052497148514,0.9767163
,,,0.09881746768951416,0.90590805
,,,0.0004325169720686972,0.99956757
,,,0.017461499199271202,0.9826901
,,,0.03320178762078285,0.96734333
,,,0.0018678138731047511,0.99813396
,,,1.2910239696502686,0.27498907
,,,0.0004903068183921278,0.9995098
,,,0.058676332235336304,0.94301194
,,,0.06079570949077606,0.9410155
,,,7.101245880126953,0.0008240776
,,,0.006836831569671631,0.9931865
,,,0.02058078907430172,0.9796296
,,,0.15876463055610657,0.85319716
,,,0.029601942747831345,0.97083193
,,,0.031525298953056335,0.9689664
,,,0.0011014830088242888,0.9988991
,,,0.030581483617424965,0.9698814
,,,0.007483543828129768,0.9925444
,,,0.0006015875260345638,0.9993986
,,,0.002681828336790204,0.9973218
,,,0.10148445516824722,0.9034952
,,,0.007232910022139549,0.9927932
,,,0.0010413468116894364,0.9989592
,,,0.004891097079962492,0.9951208
,,,0.015821048989892006,0.9843035
,,,0.006928230170160532,0.9930957
,,,0.0035091983154416084,0.996497
,,,0.024156875908374786,0.9761326
,,,0.044009655714035034,0.9569447
,,,0.09282485395669937,0.9113531
,,,0.01524287462234497,0.9848727
,,,0.4301343858242035,0.6504217
,,,0.005435094237327576,0.9945797
,,,0.0009691785671748221,0.9990313
,,,6.766890525817871,0.0011512692
,,,0.015040799044072628,0.9850718
,,,0.04805995151400566,0.95307666
,,,0.26841190457344055,0.76459277
,,,0.006012803874909878,0.99400526
,,,0.08044265955686569,0.9227078
,,,0.005954977124929428,0.9940627
,,,0.006084846332669258,0.9939336
,,,0.0035564762074500322,0.9964498
,,,0.001493054092861712,0.99850804
,,,0.02208741195499897,0.9781547
,,,0.010432235896587372,0.989622
,,,0.0034947055391967297,0.9965114
,,,0.01209685206413269,0.987976
,,,0.009680470451712608,0.9903662
,,,0.020184239372611046,0.9800181
,,,0.011149602942168713,0.98891234
,,,0.0018210508860647678,0.9981806
,,,0.0006087357178330421,0.99939144
,,,0.010284877382218838,0.98976785
,,,0.014197767712175846,0.98590255
,,,0.03880920633673668,0.9619342
,,,0.0009838269324973226,0.99901664
,,,0.014323868788778782,0.9857782
,,,0.3227196931838989,0.7241768
,,,0.0043144007213413715,0.9956949
,,,0.009721319191157818,0.9903258
,,,0.002424279460683465,0.9975787
,,,0.00064876489341259,0.99935144
,,,0.0016961010405793786,0.9983053
,,,0.032908033579587936,0.9676275
,,,0.020241716876626015,0.97996175
,,,0.011926651000976562,0.9881442
,,,0.034301530569791794,0.9662801
,,,0.006295373663306236,0.9937244
,,,0.12313997000455856,0.8841399
,,,0.047652557492256165,0.953465
,,,0.002976037794724107,0.9970284
,,,0.21628279983997345,0.8055075
,,,0.005770927295088768,0.9942457
,,,0.0035337877925485373,0.9964725
,,,0.019099611788988113,0.9810816
,,,0.010189537890255451,0.9898622
,,,0.06076665222644806,0.9410428
,,,0.0013554443139582872,0.9986455
,,,0.010174787603318691,0.9898768
,,,0.032247088849544525,0.9682673
,,,0.0012746074935421348,0.9987262
,,,1.3031599521636963,0.27167198
,,,0.0019142176024615765,0.9980876
,,,0.00869311299175024,0.9913446
,,,0.04989055171608925,0.9513335
,,,0.0065432824194431305,0.99347806
,,,0.017651958391070366,0.98250294
,,,0.2696096897125244,0.76367754
,,,0.004144650883972645,0.9958639
,,,0.005298025906085968,0.994716
,,,0.11059880256652832,0.8952979
,,,0.8655247688293457,0.42083067
,,,0.0038780972827225924,0.9961294
,,,0.04079071432352066,0.96003
,,,0.004040531348437071,0.9959676
,,,0.007150179706513882,0.99287534
,,,0.2722310423851013,0.7616783
,,,0.020273374393582344,0.97993076
,,,0.018734531477093697,0.9814399
,,,0.03215208649635315,0.9683593
,,,0.0008275659638457,0.99917275
,,,0.0055924151092767715,0.9944232
,,,0.02150118350982666,0.9787283
,,,0.012427511624991894,0.9876494
,,,1.5701544284820557,0.20801304
,,,0.003151452634483576,0.99685353
,,,0.0028225842397660017,0.9971814
,,,0.0416782945394516,0.9591783
,,,0.005331820342689753,0.9946824
,,,0.004141089040786028,0.9958675
,,,0.004498600028455257,0.99551153
,,,0.001426989445462823,0.998574
,,,0.002401446457952261,0.99760145
,,,4.129956245422363,0.016083583
,,,0.017431391403079033,0.98271966
,,,0.4041127562522888,0.66756886
,,,0.0022891764529049397,0.99771345
,,,0.008214734494686127,0.9918189
,,,0.07488944381475449,0.9278461
,,,0.0015786340227350593,0.9984226
,,,0.005649907514452934,0.99436605
,,,0.0011639971053227782,0.9988367
,,,0.006790063809603453,0.99323297
,,,0.002410008804872632,0.99759287
,,,0.002209009835496545,0.99779344
,,,0.04425603151321411,0.95670897
,,,0.001262463629245758,0.99873835
,,,0.003509673522785306,0.9964965
,,,0.0021460852585732937,0.9978562
,,,0.06471771001815796,0.93733203
,,,0.0005704921204596758,0.99942964
,,,0.036303479224443436,0.9643476
,,,0.0029794846195727587,0.99702495
,,,0.0030189435929059982,0.9969856
,,,0.009723561815917492,0.99032354
,,,0.012379003688693047,0.9876973
,,,0.0019073167350143194,0.9980945
,,,0.05857875198125839,0.94310397
,,,0.00546923978254199,0.9945457
,,,0.0011239885352551937,0.99887663
,,,0.0036759679205715656,0.9963308
,,,0.008436635136604309,0.99159884
,,,0.01096568163484335,0.9890942
,,,0.04856245964765549,0.95259786
,,,0.016755562275648117,0.983384
,,,0.051474738866090775,0.9498277
,,,0.0016017238376662135,0.99839956
,,,0.01564936898648739,0.98447245
,,,0.02039053477346897,0.97981596
,,,0.009621556848287582,0.9904246
,,,0.003969647455960512,0.9960382
,,,0.018550127744674683,0.98162085
,,,0.005626555532217026,0.99438924
,,,0.23337431252002716,0.7918571
,,,0.0009672730811871588,0.9990332
,,,0.02272632159292698,0.97753
,,,0.02020573616027832,0.97999704
,,,0.1228737011551857,0.88437533
,,,0.003194232005625963,0.99681085
,,,0.009191460907459259,0.9908506
,,,0.000436091679148376,0.999564
,,,0.009295636788010597,0.99074745
,,,0.011053991504013538,0.9890069
,,,0.007064364850521088,0.9929605
,,,0.061799757182598114,0.9400711
,,,0.013285917229950428,0.9868019
,,,0.0013438966125249863,0.998657
,,,0.02264905907213688,0.9776055
,,,0.0008397151832468808,0.99916065
,,,0.0027451948262751102,0.99725854
,,,0.02560734935104847,0.97471774
,,,0.008692285045981407,0.9913454
,,,0.48823022842407227,0.6137116
,,,0.0443711020052433,0.9565989
,,,0.016556957736611366,0.98357934
,,,0.008158216252923012,0.991875
,,,0.07661454379558563,0.9262468
,,,0.006226308643817902,0.993793
,,,1.2193150520324707,0.29543245
,,,0.004364726599305868,0.9956448
,,,0.0791977271437645,0.9238572
,,,0.0005246216314844787,0.99947554
,,,0.012204376049339771,0.9878698
,,,0.0010422994382679462,0.99895823
,,,0.001915764412842691,0.9980861
,,,0.003969409968703985,0.99603844
,,,0.03020426444709301,0.9702473
,,,0.0027602927293628454,0.9972435
,,,0.0012860370334237814,0.9987148
,,,0.0013765154872089624,0.99862444
,,,0.01716531068086624,0.98298115
,,,0.006927993148565292,0.99309593
,,,0.02031542733311653,0.9798895
,,,0.004722157027572393,0.99528897
,,,0.0006541258189827204,0.9993461
,,,0.013378727249801159,0.98671037
,,,0.033730026334524155,0.96683246
,,,0.022244000807404518,0.9780016
,,,0.13705801963806152,0.87191963
,,,0.005865504499524832,0.99415165
,,,0.018240800127387047,0.98192453
,,,0.015508529730141163,0.9846111
,,,0.0013728251215070486,0.99862814
,,,0.014112556353211403,0.98598653
,,,0.0026742194313555956,0.99732935
,,,0.009539496153593063,0.9905059
,,,0.0890171080827713,0.9148299
,,,0.006762475706636906,0.9932603
,,,0.00828283466398716,0.9917514
,,,0.0012434140080586076,0.99875736
,,,0.004755496513098478,0.99525577
,,,0.11391785740852356,0.89233124
,,,0.0029690254013985395,0.9970354
,,,1.900266170501709,0.1495288
,,,0.31343087553977966,0.7309349
,,,0.0026557911187410355,0.9973477
,,,0.000782183778937906,0.9992181
,,,4.188173294067383,0.015173976
,,,0.0024368849117308855,0.9975661
,,,0.0019695423543453217,0.9980324
,,,0.000714523543138057,0.99928576
,,,0.023729495704174042,0.97654986
,,,0.01600431464612484,0.98412305
,,,0.05246816202998161,0.94888455
,,,1.082236409187317,0.33883688
,,,0.0038669349160045385,0.99614054
,,,0.004941631108522415,0.9950706
,,,0.006086267996579409,0.9939322
,,,0.0015485212206840515,0.99845266
,,,0.02061605639755726,0.979595
,,,0.008701148442924023,0.9913366
,,,0.0734262466430664,0.9292047
,,,0.13139647245407104,0.87687004
,,,0.048602886497974396,0.95255935
,,,0.012556072324514389,0.9875224
,,,0.0233492162078619,0.97692126
,,,0.1995510458946228,0.8190984
,,,0.0037585110403597355,0.99624854
,,,0.002042114268988371,0.99796
,,,0.03565213829278946,0.9649759
,,,0.009374646469950676,0.99066913
,,,0.958015501499176,0.3836535
,,,0.0020359281916171312,0.9979662
,,,0.12053948640823364,0.88644207
,,,0.0009018882992677391,0.99909854
,,,0.0049362932331860065,0.9950759
,,,0.04614244028925896,0.9549059
,,,0.0015306673012673855,0.9984705
,,,0.024868305772542953,0.97543836
,,,0.5513566136360168,0.57616764
,,,0.004141207784414291,0.9958674
,,,0.0015151937259361148,0.998486
,,,0.45669886469841003,0.63337106
,,,0.004242586903274059,0.9957664
,,,0.05833464115858078,0.9433342
,,,0.013146508485078812,0.98693955
,,,0.007781075779348612,0.99224913
,,,0.06122133135795593,0.94061506
,,,0.0024096521083265543,0.9975932
,,,0.0006227937992662191,0.9993774
,,,0.005819994490593672,0.9941969
,,,0.011387589387595654,0.988677
,,,0.0007954055909067392,0.99920493
,,,0.008786232210695744,0.99125224
,,,0.039012610912323,0.9617386
,,,0.0011541141429916024,0.99884653
,,,0.08483238518238068,0.91866624
,,,0.11527936905622482,0.89111716
,,,0.29988893866539,0.7409005
,,,0.0020957665983587503,0.99790645
,,,0.032702457159757614,0.9678265
,,,0.002176774898543954,0.99782556
,,,0.019514011219143867,0.98067516
,,,0.007032641209661961,0.99299204
,,,0.1134382039308548,0.8927594
,,,0.0047102924436330795,0.99530077
,,,0.017238661646842957,0.9829091
,,,0.007473131641745567,0.9925547
,,,0.018265381455421448,0.9819004
,,,0.1538604199886322,0.8573917
,,,0.00045694399159401655,0.9995432
,,,0.07768446207046509,0.9252563
,,,0.0034288919996470213,0.99657696
,,,0.0732986330986023,0.92932326
,,,0.014728504233062267,0.98537946
,,,0.12961231172084808,0.8784359
,,,0.0046789683401584625,0.99533194
,,,0.014125720597803593,0.9859736
,,,0.015177007764577866,0.9849376
,,,0.0007185738068073988,0.9992817
,,,0.0014149664202705026,0.99858606
,,,0.0009715604246594012,0.9990289
,,,0.018360188230872154,0.98180735
,,,0.16292500495910645,0.8496549
,,,0.001918857917189598,0.998083
,,,0.00562560698017478,0.9943902
,,,0.01518088299781084,0.9849338
,,,0.35566577315330505,0.7007068
,,,0.004811138845980167,0.9952004
,,,0.00152233534026891,0.99847883
,,,0.002593608107417822,0.99740976
,,,0.1270502656698227,0.8806894
,,,3.679981231689453,0.02522345
,,,0.13264411687850952,0.8757767
,,,0.002649846486747265,0.9973537
,,,4.233847141265869,0.014496511
,,,0.004426917992532253,0.9955829
,,,0.01861097477376461,0.9815611
,,,0.005429995711892843,0.99458474
,,,0.014141352847218513,0.98595816
,,,0.022577384486794472,0.97767556
,,,0.0012467476772144437,0.998754
,,,0.01130838505923748,0.9887553
,,,0.00349862570874393,0.99650747
,,,0.04951544478535652,0.95169044
,,,0.008523158729076385,0.9915131
,,,0.007602567318826914,0.9924263
,,,0.0040708063170313835,0.99593747
,,,0.00744272256270051,0.9925849
,,,0.002613345393911004,0.9973901
,,,0.7098134160041809,0.49173594
,,,0.007685142103582621,0.9923443
,,,0.011124021373689175,0.9889376
,,,0.05756988748908043,0.9440559
,,,0.09186041355133057,0.91223246
,,,0.037659306079149246,0.963041
,,,0.014032509177923203,0.9860655
,,,0.010883495211601257,0.9891755
,,,0.0306496974080801,0.96981525
,,,1.8359730243682861,0.15945826
,,,0.071901336312294,0.9306227
,,,0.017918145284056664,0.98224145
,,,0.009637613780796528,0.99040866
,,,0.0007869484252296388,0.99921334
,,,1.0839238166809082,0.33826563
,,,0.024811210110783577,0.9754941
,,,0.0370422787964344,0.9636354
,,,0.0016049373662099242,0.99839634
,,,0.03380897268652916,0.96675617
,,,0.008801593445241451,0.99123704
,,,0.2395310401916504,0.78699684
,,,0.0023661255836486816,0.9976367
,,,4.321293830871582,0.013282689
,,,0.007711285259574652,0.9923184
,,,0.022137317806482315,0.9781059
,,,0.006362539250403643,0.99365765
,,,0.0504327230155468,0.9508179
,,,0.005983772221952677,0.9940341
,,,0.014675643295049667,0.9854315
,,,0.031802136451005936,0.96869826
,,,0.007263562176376581,0.99276274
,,,0.0015510206576436758,0.99845016
,,,0.014507056213915348,0.98559767
,,,0.06538087874650955,0.9367106
,,,1.1064419746398926,0.33073363
,,,0.001210671616718173,0.9987901
,,,0.07194848358631134,0.9305788
,,,0.02118576504290104,0.9790371
,,,0.007888118736445904,0.9921429
,,,0.029784899204969406,0.9706543
,,,0.01704835705459118,0.9830961
,,,0.005369408056139946,0.994645
,,,0.6462482810020447,0.52400804
,,,0.0229368694126606,0.9773242
,,,0.007152073550969362,0.99287343
,,,0.018592720851302147,0.98157907
,,,0.0009376181988045573,0.99906284
,,,0.060399752110242844,0.94138813
,,,0.016399476677179337,0.98373425
,,,0.017225656658411026,0.98292184
,,,0.06492819637060165,0.93713474
,,,0.005334784742444754,0.9946794
,,,0.0011126763420179486,0.99888796
,,,0.0376618318259716,0.96303856
,,,0.029980778694152832,0.97046417
,,,0.012313536368310452,0.987762
,,,0.09925765544176102,0.90550935
,,,0.049233704805374146,0.9519586
,,,0.04367866739630699,0.9572615
,,,0.056271567940711975,0.9452824
,,,0.013597368262708187,0.98649466
,,,0.07656087726354599,0.92629653
,,,0.002614177530631423,0.99738926
,,,0.007968895137310028,0.99206275
,,,0.04421771317720413,0.9567456
,,,0.0011587579501792789,0.99884194
,,,0.038224782794713974,0.9624966
,,,0.036690931767225266,0.963974
,,,0.011102210730314255,0.9889592
,,,0.0011405398836359382,0.9988601
,,,2.533369302749634,0.07939107
,,,0.00063744728686288,0.99936277
,,,3.2093935012817383,0.040381096
,,,0.11836852878332138,0.8883686
,,,0.0035263041500002146,0.9964799
,,,0.004579769913107157,0.9954307
,,,0.001984295202419162,0.99801767
,,,0.012810672633349895,0.987271
,,,0.011575675569474697,0.98849106
,,,0.003782975720241666,0.99622416
,,,0.0010411086259409785,0.9989594
,,,0.05171271413564682,0.94960165
,,,0.012329314835369587,0.98774636
,,,0.033434007316827774,0.96711874
,,,0.007280485238879919,0.99274594
,,,0.1902933567762375,0.8267166
,,,0.009596290066838264,0.9904496
,,,0.013084856793284416,0.9870004
,,,0.00524122454226017,0.9947725
,,,0.013399429619312286,0.9866899
,,,0.17158037424087524,0.84233254
,,,0.014330096542835236,0.9857721
,,,0.03117547184228897,0.96930546
,,,0.0583416149020195,0.94332767
,,,0.00620699767023325,0.9938122
,,,0.0013372297398746014,0.99866366
,,,0.08225813508033752,0.92103416
,,,0.001443773857317865,0.99855727
,,,0.019868990406394005,0.98032707
,,,0.0019112430745735765,0.99809057
,,,0.04568267613649368,0.9553451
,,,0.024724803864955902,0.97557837
,,,0.36829784512519836,0.69191104
,,,0.0017929683672264218,0.99820864
,,,0.008872490376234055,0.9911668
,,,0.019075635820627213,0.98110515
,,,0.011374388821423054,0.9886901
,,,0.002216027583926916,0.9977864
,,,0.02339416742324829,0.97687733
,,,0.0010567086283117533,0.99894387
,,,0.04585189372301102,0.95518345
,,,0.00238693761639297,0.99761593
,,,0.02830038219690323,0.9720963
,,,0.0005590544897131622,0.9994411
,,,0.15625719726085663,0.85533917
,,,0.0017032414907589555,0.9982982
,,,3.2747364044189453,0.037826844
,,,0.0035444789100438356,0.9964618
,,,0.009203745052218437,0.99083847
